11   Pix  2 64
11   Pix  2 65
11   Pix  2 66
10   Pix  2 67
11   Pix  2 68
11   Pix  2 69
11   Pix  2 70
 8   Pix  2 71
 8   Pix  2 72
 8   Pix  2 73
11   Pix  2 74
 9   Pix  2 75
 8   Pix  2 76
 8   Pix  2 77
 8   Pix  2 78
 7   Pix  2 79
 5   Pix  3  0
 3   Pix  3  1
10   Pix  3  2
 9   Pix  3  3
 5   Pix  3  4
10   Pix  3  5
 5   Pix  3  6
 9   Pix  3  7
 8   Pix  3  8
10   Pix  3  9
 9   Pix  3 10
10   Pix  3 11
 9   Pix  3 12
 9   Pix  3 13
 8   Pix  3 14
 9   Pix  3 15
10   Pix  3 16
 9   Pix  3 17
12   Pix  3 18
10   Pix  3 19
10   Pix  3 20
11   Pix  3 21
11   Pix  3 22
 9   Pix  3 23
11   Pix  3 24
10   Pix  3 25
11   Pix  3 26
 9   Pix  3 27
11   Pix  3 28
11   Pix  3 29
13   Pix  3 30
11   Pix  3 31
11   Pix  3 32
10   Pix  3 33
 9   Pix  3 34
11   Pix  3 35
10   Pix  3 36
10   Pix  3 37
12   Pix  3 38
15   Pix  3 39
11   Pix  3 40
10   Pix  3 41
 9   Pix  3 42
11   Pix  3 43
 9   Pix  3 44
10   Pix  3 45
11   Pix  3 46
 9   Pix  3 47
14   Pix  3 48
11   Pix  3 49
10   Pix  3 50
 6   Pix  3 51
 9   Pix  3 52
14   Pix  3 53
12   Pix  3 54
13   Pix  3 55
 8   Pix  3 56
11   Pix  3 57
11   Pix  3 58
13   Pix  3 59
10   Pix  3 60
 9   Pix  3 61
10   Pix  3 62
11   Pix  3 63
12   Pix  3 64
10   Pix  3 65
10   Pix  3 66
10   Pix  3 67
 8   Pix  3 68
 8   Pix  3 69
10   Pix  3 70
12   Pix  3 71
11   Pix  3 72
10   Pix  3 73
10   Pix  3 74
11   Pix  3 75
11   Pix  3 76
 9   Pix  3 77
 7   Pix  3 78
10   Pix  3 79
 1   Pix  4  0
 4   Pix  4  1
 6   Pix  4  2
 9   Pix  4  3
 7   Pix  4  4
 8   Pix  4  5
 8   Pix  4  6
 9   Pix  4  7
 9   Pix  4  8
 8   Pix  4  9
 9   Pix  4 10
 8   Pix  4 11
10   Pix  4 12
 6   Pix  4 13
 7   Pix  4 14
 8   Pix  4 15
 9   Pix  4 16
 9   Pix  4 17
11   Pix  4 18
12   Pix  4 19
 8   Pix  4 20
12   Pix  4 21
12   Pix  4 22
 9   Pix  4 23
11   Pix  4 24
12   Pix  4 25
10   Pix  4 26
 8   Pix  4 27
10   Pix  4 28
11   Pix  4 29
 9   Pix  4 30
11   Pix  4 31
11   Pix  4 32
 9   Pix  4 33
11   Pix  4 34
11   Pix  4 35
10   Pix  4 36
11   Pix  4 37
10   Pix  4 38
10   Pix  4 39
11   Pix  4 40
11   Pix  4 41
10   Pix  4 42
11   Pix  4 43
12   Pix  4 44
12   Pix  4 45
 9   Pix  4 46
 9   Pix  4 47
11   Pix  4 48
11   Pix  4 49
10   Pix  4 50
 9   Pix  4 51
11   Pix  4 52
11   Pix  4 53
 8   Pix  4 54
10   Pix  4 55
11   Pix  4 56
 9   Pix  4 57
12   Pix  4 58
10   Pix  4 59
13   Pix  4 60
11   Pix  4 61
10   Pix  4 62
 7   Pix  4 63
11   Pix  4 64
 7   Pix  4 65
11   Pix  4 66
 4   Pix  4 67
13   Pix  4 68
 9   Pix  4 69
10   Pix  4 70
 8   Pix  4 71
10   Pix  4 72
12   Pix  4 73
 9   Pix  4 74
12   Pix  4 75
10   Pix  4 76
 9   Pix  4 77
12   Pix  4 78
 9   Pix  4 79
 1   Pix  5  0
 8   Pix  5  1
 4   Pix  5  2
 8   Pix  5  3
 7   Pix  5  4
 7   Pix  5  5
11   Pix  5  6
12   Pix  5  7
 9   Pix  5  8
 3   Pix  5  9
10   Pix  5 10
11   Pix  5 11
 9   Pix  5 12
 9   Pix  5 13
 8   Pix  5 14
 7   Pix  5 15
14   Pix  5 16
 9   Pix  5 17
12   Pix  5 18
 8   Pix  5 19
 9   Pix  5 20
10   Pix  5 21
11   Pix  5 22
13   Pix  5 23
13   Pix  5 24
10   Pix  5 25
13   Pix  5 26
12   Pix  5 27
11   Pix  5 28
 9   Pix  5 29
 7   Pix  5 30
11   Pix  5 31
12   Pix  5 32
11   Pix  5 33
11   Pix  5 34
12   Pix  5 35
10   Pix  5 36
11   Pix  5 37
11   Pix  5 38
11   Pix  5 39
10   Pix  5 40
11   Pix  5 41
12   Pix  5 42
11   Pix  5 43
 9   Pix  5 44
10   Pix  5 45
12   Pix  5 46
 9   Pix  5 47
 9   Pix  5 48
 9   Pix  5 49
10   Pix  5 50
10   Pix  5 51
 9   Pix  5 52
10   Pix  5 53
12   Pix  5 54
 8   Pix  5 55
11   Pix  5 56
13   Pix  5 57
10   Pix  5 58
 6   Pix  5 59
 7   Pix  5 60
 9   Pix  5 61
14   Pix  5 62
10   Pix  5 63
10   Pix  5 64
 8   Pix  5 65
14   Pix  5 66
12   Pix  5 67
12   Pix  5 68
11   Pix  5 69
 8   Pix  5 70
11   Pix  5 71
11   Pix  5 72
11   Pix  5 73
 9   Pix  5 74
 9   Pix  5 75
10   Pix  5 76
11   Pix  5 77
 8   Pix  5 78
 8   Pix  5 79
 2   Pix  6  0
 9   Pix  6  1
 8   Pix  6  2
 9   Pix  6  3
10   Pix  6  4
11   Pix  6  5
 7   Pix  6  6
 8   Pix  6  7
11   Pix  6  8
10   Pix  6  9
 8   Pix  6 10
 6   Pix  6 11
 7   Pix  6 12
10   Pix  6 13
10   Pix  6 14
 9   Pix  6 15
10   Pix  6 16
 9   Pix  6 17
10   Pix  6 18
 9   Pix  6 19
 9   Pix  6 20
11   Pix  6 21
 8   Pix  6 22
 9   Pix  6 23
10   Pix  6 24
11   Pix  6 25
11   Pix  6 26
 8   Pix  6 27
12   Pix  6 28
11   Pix  6 29
 9   Pix  6 30
12   Pix  6 31
12   Pix  6 32
13   Pix  6 33
11   Pix  6 34
11   Pix  6 35
12   Pix  6 36
10   Pix  6 37
13   Pix  6 38
10   Pix  6 39
13   Pix  6 40
11   Pix  6 41
12   Pix  6 42
11   Pix  6 43
13   Pix  6 44
12   Pix  6 45
10   Pix  6 46
 9   Pix  6 47
13   Pix  6 48
13   Pix  6 49
12   Pix  6 50
11   Pix  6 51
11   Pix  6 52
13   Pix  6 53
11   Pix  6 54
12   Pix  6 55
13   Pix  6 56
11   Pix  6 57
11   Pix  6 58
 7   Pix  6 59
11   Pix  6 60
11   Pix  6 61
11   Pix  6 62
10   Pix  6 63
 7   Pix  6 64
11   Pix  6 65
 8   Pix  6 66
 9   Pix  6 67
10   Pix  6 68
 9   Pix  6 69
10   Pix  6 70
 8   Pix  6 71
11   Pix  6 72
12   Pix  6 73
 9   Pix  6 74
12   Pix  6 75
11   Pix  6 76
11   Pix  6 77
11   Pix  6 78
 7   Pix  6 79
 5   Pix  7  0
 1   Pix  7  1
 8   Pix  7  2
 8   Pix  7  3
11   Pix  7  4
12   Pix  7  5
 8   Pix  7  6
 8   Pix  7  7
 5   Pix  7  8
 7   Pix  7  9
 8   Pix  7 10
10   Pix  7 11
 8   Pix  7 12
13   Pix  7 13
10   Pix  7 14
10   Pix  7 15
11   Pix  7 16
12   Pix  7 17
11   Pix  7 18
11   Pix  7 19
 9   Pix  7 20
10   Pix  7 21
13   Pix  7 22
 9   Pix  7 23
10   Pix  7 24
11   Pix  7 25
11   Pix  7 26
11   Pix  7 27
10   Pix  7 28
11   Pix  7 29
11   Pix  7 30
11   Pix  7 31
12   Pix  7 32
12   Pix  7 33
 7   Pix  7 34
11   Pix  7 35
11   Pix  7 36
14   Pix  7 37
 9   Pix  7 38
12   Pix  7 39
13   Pix  7 40
10   Pix  7 41
 9   Pix  7 42
12   Pix  7 43
10   Pix  7 44
10   Pix  7 45
10   Pix  7 46
11   Pix  7 47
12   Pix  7 48
13   Pix  7 49
13   Pix  7 50
 8   Pix  7 51
10   Pix  7 52
 8   Pix  7 53
11   Pix  7 54
11   Pix  7 55
 9   Pix  7 56
11   Pix  7 57
10   Pix  7 58
 7   Pix  7 59
 9   Pix  7 60
10   Pix  7 61
14   Pix  7 62
 8   Pix  7 63
14   Pix  7 64
13   Pix  7 65
12   Pix  7 66
11   Pix  7 67
10   Pix  7 68
 8   Pix  7 69
 8   Pix  7 70
11   Pix  7 71
11   Pix  7 72
 9   Pix  7 73
13   Pix  7 74
 9   Pix  7 75
13   Pix  7 76
10   Pix  7 77
11   Pix  7 78
13   Pix  7 79
 6   Pix  8  0
 3   Pix  8  1
 5   Pix  8  2
10   Pix  8  3
 9   Pix  8  4
 6   Pix  8  5
11   Pix  8  6
11   Pix  8  7
 9   Pix  8  8
 7   Pix  8  9
10   Pix  8 10
 7   Pix  8 11
 9   Pix  8 12
 9   Pix  8 13
12   Pix  8 14
 9   Pix  8 15
 5   Pix  8 16
10   Pix  8 17
11   Pix  8 18
10   Pix  8 19
 8   Pix  8 20
12   Pix  8 21
11   Pix  8 22
11   Pix  8 23
 9   Pix  8 24
12   Pix  8 25
10   Pix  8 26
12   Pix  8 27
11   Pix  8 28
 9   Pix  8 29
11   Pix  8 30
13   Pix  8 31
12   Pix  8 32
11   Pix  8 33
11   Pix  8 34
11   Pix  8 35
10   Pix  8 36
11   Pix  8 37
10   Pix  8 38
10   Pix  8 39
 9   Pix  8 40
11   Pix  8 41
10   Pix  8 42
12   Pix  8 43
13   Pix  8 44
12   Pix  8 45
10   Pix  8 46
12   Pix  8 47
10   Pix  8 48
 9   Pix  8 49
11   Pix  8 50
11   Pix  8 51
 8   Pix  8 52
10   Pix  8 53
 9   Pix  8 54
10   Pix  8 55
11   Pix  8 56
10   Pix  8 57
10   Pix  8 58
13   Pix  8 59
11   Pix  8 60
 9   Pix  8 61
 9   Pix  8 62
 9   Pix  8 63
10   Pix  8 64
 9   Pix  8 65
 8   Pix  8 66
10   Pix  8 67
12   Pix  8 68
11   Pix  8 69
12   Pix  8 70
10   Pix  8 71
 7   Pix  8 72
11   Pix  8 73
10   Pix  8 74
 8   Pix  8 75
 9   Pix  8 76
11   Pix  8 77
10   Pix  8 78
 6   Pix  8 79
 7   Pix  9  0
 7   Pix  9  1
 5   Pix  9  2
10   Pix  9  3
 8   Pix  9  4
 9   Pix  9  5
10   Pix  9  6
 9   Pix  9  7
12   Pix  9  8
 9   Pix  9  9
10   Pix  9 10
 9   Pix  9 11
 8   Pix  9 12
11   Pix  9 13
12   Pix  9 14
11   Pix  9 15
12   Pix  9 16
10   Pix  9 17
12   Pix  9 18
11   Pix  9 19
 9   Pix  9 20
12   Pix  9 21
10   Pix  9 22
11   Pix  9 23
 9   Pix  9 24
 7   Pix  9 25
10   Pix  9 26
12   Pix  9 27
13   Pix  9 28
12   Pix  9 29
12   Pix  9 30
11   Pix  9 31
12   Pix  9 32
12   Pix  9 33
 9   Pix  9 34
10   Pix  9 35
12   Pix  9 36
11   Pix  9 37
10   Pix  9 38
10   Pix  9 39
13   Pix  9 40
11   Pix  9 41
13   Pix  9 42
 8   Pix  9 43
11   Pix  9 44
12   Pix  9 45
13   Pix  9 46
 8   Pix  9 47
12   Pix  9 48
11   Pix  9 49
12   Pix  9 50
 9   Pix  9 51
 8   Pix  9 52
12   Pix  9 53
12   Pix  9 54
 8   Pix  9 55
 7   Pix  9 56
10   Pix  9 57
11   Pix  9 58
 9   Pix  9 59
12   Pix  9 60
13   Pix  9 61
11   Pix  9 62
11   Pix  9 63
11   Pix  9 64
12   Pix  9 65
13   Pix  9 66
10   Pix  9 67
10   Pix  9 68
 9   Pix  9 69
12   Pix  9 70
12   Pix  9 71
 8   Pix  9 72
12   Pix  9 73
11   Pix  9 74
 9   Pix  9 75
10   Pix  9 76
13   Pix  9 77
11   Pix  9 78
 8   Pix  9 79
 3   Pix 10  0
 8   Pix 10  1
 4   Pix 10  2
 8   Pix 10  3
 8   Pix 10  4
10   Pix 10  5
 9   Pix 10  6
 9   Pix 10  7
 7   Pix 10  8
 9   Pix 10  9
 8   Pix 10 10
12   Pix 10 11
10   Pix 10 12
 5   Pix 10 13
 7   Pix 10 14
11   Pix 10 15
10   Pix 10 16
 8   Pix 10 17
 9   Pix 10 18
10   Pix 10 19
 8   Pix 10 20
10   Pix 10 21
11   Pix 10 22
11   Pix 10 23
10   Pix 10 24
 8   Pix 10 25
13   Pix 10 26
13   Pix 10 27
10   Pix 10 28
11   Pix 10 29
10   Pix 10 30
10   Pix 10 31
10   Pix 10 32
11   Pix 10 33
 7   Pix 10 34
 9   Pix 10 35
10   Pix 10 36
11   Pix 10 37
 9   Pix 10 38
10   Pix 10 39
11   Pix 10 40
 7   Pix 10 41
13   Pix 10 42
 9   Pix 10 43
10   Pix 10 44
12   Pix 10 45
11   Pix 10 46
10   Pix 10 47
11   Pix 10 48
12   Pix 10 49
10   Pix 10 50
 9   Pix 10 51
11   Pix 10 52
 9   Pix 10 53
11   Pix 10 54
10   Pix 10 55
13   Pix 10 56
11   Pix 10 57
11   Pix 10 58
10   Pix 10 59
 9   Pix 10 60
12   Pix 10 61
11   Pix 10 62
11   Pix 10 63
 7   Pix 10 64
 9   Pix 10 65
12   Pix 10 66
13   Pix 10 67
11   Pix 10 68
13   Pix 10 69
11   Pix 10 70
11   Pix 10 71
13   Pix 10 72
 9   Pix 10 73
 9   Pix 10 74
13   Pix 10 75
 8   Pix 10 76
11   Pix 10 77
11   Pix 10 78
 8   Pix 10 79
 8   Pix 11  0
 5   Pix 11  1
 7   Pix 11  2
 9   Pix 11  3
 9   Pix 11  4
10   Pix 11  5
 5   Pix 11  6
11   Pix 11  7
11   Pix 11  8
 9   Pix 11  9
 9   Pix 11 10
 9   Pix 11 11
11   Pix 11 12
 8   Pix 11 13
 7   Pix 11 14
 9   Pix 11 15
11   Pix 11 16
 8   Pix 11 17
11   Pix 11 18
11   Pix 11 19
12   Pix 11 20
 7   Pix 11 21
10   Pix 11 22
 9   Pix 11 23
11   Pix 11 24
12   Pix 11 25
 8   Pix 11 26
11   Pix 11 27
11   Pix 11 28
10   Pix 11 29
11   Pix 11 30
10   Pix 11 31
11   Pix 11 32
10   Pix 11 33
11   Pix 11 34
11   Pix 11 35
13   Pix 11 36
11   Pix 11 37
 9   Pix 11 38
11   Pix 11 39
13   Pix 11 40
10   Pix 11 41
13   Pix 11 42
10   Pix 11 43
12   Pix 11 44
10   Pix 11 45
 8   Pix 11 46
 7   Pix 11 47
12   Pix 11 48
 8   Pix 11 49
11   Pix 11 50
 7   Pix 11 51
12   Pix 11 52
12   Pix 11 53
13   Pix 11 54
11   Pix 11 55
10   Pix 11 56
 9   Pix 11 57
10   Pix 11 58
 8   Pix 11 59
13   Pix 11 60
10   Pix 11 61
 8   Pix 11 62
 9   Pix 11 63
12   Pix 11 64
10   Pix 11 65
 9   Pix 11 66
 7   Pix 11 67
10   Pix 11 68
10   Pix 11 69
10   Pix 11 70
10   Pix 11 71
 9   Pix 11 72
10   Pix 11 73
10   Pix 11 74
10   Pix 11 75
 9   Pix 11 76
11   Pix 11 77
11   Pix 11 78
 6   Pix 11 79
 7   Pix 12  0
 7   Pix 12  1
 7   Pix 12  2
 5   Pix 12  3
 7   Pix 12  4
 9   Pix 12  5
 9   Pix 12  6
 5   Pix 12  7
 3   Pix 12  8
 9   Pix 12  9
 7   Pix 12 10
 6   Pix 12 11
 8   Pix 12 12
 9   Pix 12 13
12   Pix 12 14
 9   Pix 12 15
 6   Pix 12 16
12   Pix 12 17
10   Pix 12 18
10   Pix 12 19
11   Pix 12 20
 9   Pix 12 21
12   Pix 12 22
10   Pix 12 23
10   Pix 12 24
10   Pix 12 25
 9   Pix 12 26
12   Pix 12 27
10   Pix 12 28
11   Pix 12 29
10   Pix 12 30
 7   Pix 12 31
 6   Pix 12 32
13   Pix 12 33
13   Pix 12 34
12   Pix 12 35
13   Pix 12 36
 7   Pix 12 37
10   Pix 12 38
 9   Pix 12 39
11   Pix 12 40
10   Pix 12 41
11   Pix 12 42
 8   Pix 12 43
 9   Pix 12 44
 9   Pix 12 45
11   Pix 12 46
 6   Pix 12 47
11   Pix 12 48
 9   Pix 12 49
 7   Pix 12 50
 9   Pix 12 51
11   Pix 12 52
 7   Pix 12 53
11   Pix 12 54
 7   Pix 12 55
10   Pix 12 56
10   Pix 12 57
 9   Pix 12 58
10   Pix 12 59
11   Pix 12 60
10   Pix 12 61
11   Pix 12 62
 9   Pix 12 63
10   Pix 12 64
 9   Pix 12 65
10   Pix 12 66
13   Pix 12 67
12   Pix 12 68
11   Pix 12 69
 9   Pix 12 70
11   Pix 12 71
 9   Pix 12 72
 7   Pix 12 73
 9   Pix 12 74
 9   Pix 12 75
 9   Pix 12 76
10   Pix 12 77
 8   Pix 12 78
 9   Pix 12 79
 7   Pix 13  0
 5   Pix 13  1
 9   Pix 13  2
10   Pix 13  3
10   Pix 13  4
 2   Pix 13  5
10   Pix 13  6
 7   Pix 13  7
11   Pix 13  8
10   Pix 13  9
 9   Pix 13 10
 8   Pix 13 11
11   Pix 13 12
 8   Pix 13 13
11   Pix 13 14
 9   Pix 13 15
12   Pix 13 16
12   Pix 13 17
 9   Pix 13 18
10   Pix 13 19
12   Pix 13 20
10   Pix 13 21
10   Pix 13 22
12   Pix 13 23
13   Pix 13 24
11   Pix 13 25
10   Pix 13 26
11   Pix 13 27
10   Pix 13 28
11   Pix 13 29
11   Pix 13 30
12   Pix 13 31
13   Pix 13 32
10   Pix 13 33
 9   Pix 13 34
12   Pix 13 35
12   Pix 13 36
12   Pix 13 37
10   Pix 13 38
10   Pix 13 39
15   Pix 13 40
10   Pix 13 41
13   Pix 13 42
10   Pix 13 43
11   Pix 13 44
 8   Pix 13 45
10   Pix 13 46
12   Pix 13 47
12   Pix 13 48
11   Pix 13 49
 9   Pix 13 50
12   Pix 13 51
12   Pix 13 52
11   Pix 13 53
 9   Pix 13 54
12   Pix 13 55
11   Pix 13 56
 9   Pix 13 57
10   Pix 13 58
11   Pix 13 59
13   Pix 13 60
11   Pix 13 61
11   Pix 13 62
 9   Pix 13 63
10   Pix 13 64
11   Pix 13 65
13   Pix 13 66
10   Pix 13 67
12   Pix 13 68
11   Pix 13 69
10   Pix 13 70
10   Pix 13 71
 9   Pix 13 72
10   Pix 13 73
10   Pix 13 74
12   Pix 13 75
10   Pix 13 76
13   Pix 13 77
 8   Pix 13 78
10   Pix 13 79
 6   Pix 14  0
 3   Pix 14  1
 6   Pix 14  2
 7   Pix 14  3
 8   Pix 14  4
 7   Pix 14  5
 8   Pix 14  6
 9   Pix 14  7
 9   Pix 14  8
 9   Pix 14  9
 8   Pix 14 10
11   Pix 14 11
10   Pix 14 12
 9   Pix 14 13
 8   Pix 14 14
10   Pix 14 15
11   Pix 14 16
 9   Pix 14 17
11   Pix 14 18
 9   Pix 14 19
12   Pix 14 20
12   Pix 14 21
11   Pix 14 22
10   Pix 14 23
 9   Pix 14 24
 9   Pix 14 25
 9   Pix 14 26
11   Pix 14 27
 8   Pix 14 28
10   Pix 14 29
13   Pix 14 30
 7   Pix 14 31
 9   Pix 14 32
12   Pix 14 33
 7   Pix 14 34
11   Pix 14 35
13   Pix 14 36
11   Pix 14 37
 8   Pix 14 38
 8   Pix 14 39
10   Pix 14 40
10   Pix 14 41
13   Pix 14 42
 6   Pix 14 43
 9   Pix 14 44
 9   Pix 14 45
12   Pix 14 46
11   Pix 14 47
11   Pix 14 48
10   Pix 14 49
11   Pix 14 50
10   Pix 14 51
10   Pix 14 52
 8   Pix 14 53
12   Pix 14 54
 7   Pix 14 55
 7   Pix 14 56
10   Pix 14 57
11   Pix 14 58
12   Pix 14 59
13   Pix 14 60
10   Pix 14 61
13   Pix 14 62
10   Pix 14 63
11   Pix 14 64
10   Pix 14 65
12   Pix 14 66
11   Pix 14 67
13   Pix 14 68
10   Pix 14 69
 8   Pix 14 70
 8   Pix 14 71
 9   Pix 14 72
11   Pix 14 73
 7   Pix 14 74
 8   Pix 14 75
10   Pix 14 76
11   Pix 14 77
 9   Pix 14 78
 8   Pix 14 79
 5   Pix 15  0
 6   Pix 15  1
 8   Pix 15  2
 8   Pix 15  3
 8   Pix 15  4
 9   Pix 15  5
11   Pix 15  6
11   Pix 15  7
10   Pix 15  8
 7   Pix 15  9
10   Pix 15 10
 9   Pix 15 11
11   Pix 15 12
 9   Pix 15 13
 9   Pix 15 14
13   Pix 15 15
14   Pix 15 16
10   Pix 15 17
 9   Pix 15 18
10   Pix 15 19
12   Pix 15 20
12   Pix 15 21
12   Pix 15 22
10   Pix 15 23
 8   Pix 15 24
10   Pix 15 25
12   Pix 15 26
 9   Pix 15 27
 9   Pix 15 28
 8   Pix 15 29
 9   Pix 15 30
10   Pix 15 31
12   Pix 15 32
11   Pix 15 33
12   Pix 15 34
11   Pix 15 35
 9   Pix 15 36
14   Pix 15 37
 7   Pix 15 38
12   Pix 15 39
12   Pix 15 40
10   Pix 15 41
 9   Pix 15 42
10   Pix 15 43
10   Pix 15 44
 9   Pix 15 45
12   Pix 15 46
 7   Pix 15 47
 9   Pix 15 48
 8   Pix 15 49
12   Pix 15 50
11   Pix 15 51
 7   Pix 15 52
 9   Pix 15 53
11   Pix 15 54
11   Pix 15 55
10   Pix 15 56
 9   Pix 15 57
10   Pix 15 58
11   Pix 15 59
11   Pix 15 60
11   Pix 15 61
11   Pix 15 62
11   Pix 15 63
 9   Pix 15 64
10   Pix 15 65
13   Pix 15 66
12   Pix 15 67
10   Pix 15 68
 9   Pix 15 69
 9   Pix 15 70
10   Pix 15 71
12   Pix 15 72
13   Pix 15 73
 9   Pix 15 74
10   Pix 15 75
10   Pix 15 76
 8   Pix 15 77
 8   Pix 15 78
 6   Pix 15 79
 7   Pix 16  0
 4   Pix 16  1
 9   Pix 16  2
10   Pix 16  3
 6   Pix 16  4
10   Pix 16  5
 9   Pix 16  6
11   Pix 16  7
10   Pix 16  8
 9   Pix 16  9
 9   Pix 16 10
10   Pix 16 11
10   Pix 16 12
 8   Pix 16 13
11   Pix 16 14
 6   Pix 16 15
11   Pix 16 16
 8   Pix 16 17
10   Pix 16 18
12   Pix 16 19
 8   Pix 16 20
 9   Pix 16 21
 9   Pix 16 22
 7   Pix 16 23
11   Pix 16 24
10   Pix 16 25
10   Pix 16 26
12   Pix 16 27
11   Pix 16 28
 9   Pix 16 29
12   Pix 16 30
11   Pix 16 31
10   Pix 16 32
 9   Pix 16 33
10   Pix 16 34
10   Pix 16 35
11   Pix 16 36
 9   Pix 16 37
 8   Pix 16 38
 8   Pix 16 39
 9   Pix 16 40
11   Pix 16 41
11   Pix 16 42
 9   Pix 16 43
11   Pix 16 44
11   Pix 16 45
11   Pix 16 46
10   Pix 16 47
 7   Pix 16 48
 9   Pix 16 49
 9   Pix 16 50
13   Pix 16 51
 9   Pix 16 52
12   Pix 16 53
12   Pix 16 54
10   Pix 16 55
12   Pix 16 56
12   Pix 16 57
11   Pix 16 58
 6   Pix 16 59
 9   Pix 16 60
12   Pix 16 61
11   Pix 16 62
11   Pix 16 63
